Customer_ID,First_Name,Last_Name,middle_name,full_customer_name,Gender,Date_of_Birth,Marital_Status,Phone_Number,Alternate_Mobile_number,Email,Address,City,State,Postal_Code,Employment_Status,Occupation,Annual_Income,Customer_Segment,KYC_Verified,Risk_Category,Joined_Date,Last_Updated_Date,nationality_code,resident_status,permanent_country_code,correspondence_address_line1,correspondence_city,correspondence_postal_code,relationship_manager_code
CUST00279,Katherine,Brooks,Kumar,Katherine Kumar Brooks,Female,1/18/1957,Divorced,93744701204,93755711315,katherine.brooks@example.com,"USNS Cox, FPO AP 48701",Amyfort,Utah,48701,Unemployed,Homemaker,10511.78,Retail,No,Low,9/22/2023,5/27/2024,ZA,NRI,GB,78 Market Road,Toronto,278685,RM9934
CUST00280,Maria,Stein,Anne,Maria Anne Stein,Other,9/25/1951,Single,90002255794,91113355795,maria.stein@example.com,"183 Price Lock Suite 413, Jasonburgh, NV 83253",Lake Samanthabury,Kentucky,83253,Unemployed,Unemployed,2222,Retail,No,Low,9/4/2023,7/15/2024,FR,Resident,KE,,,,RM7482
CUST00281,Donald,Miller,Marie,Donald Marie Miller,Male,5/28/2002,Single,96674676212,97775777313,donald.miller@example.com,"48156 Chavez Burgs, Lake Darlenemouth, SD 18338",Ruizchester,Michigan,18338,Self-employed,"Engineer, communications",53610.62,Corporate,Yes,Low,9/14/2023,11/10/2023,FR,Resident,GB,,,,RM7488
CUST00282,Lori,Edwards,Lee,Lori Lee Edwards,Female,12/16/1954,Divorced,97972965902,97973975913,lori.edwards@example.com,"7242 Marsh Flat Apt. 652, Waltershire, AK 03511",East Johnberg,Rhode Island,3511,Retired,Chartered public finance accountant,33217.86,Retail,Yes,High,12/18/2024,12/23/2024,CA,Resident,IN,,,,RM3946
CUST00283,Valerie,Gonzalez,Singh,Valerie Singh Gonzalez,Female,1/30/1997,Married,80145089935,81155199935,valerie.gonzalez@example.com,"2910 Ayala Motorway, Wilsonborough, WY 35392",North Richard,Nevada,35392,Employed,Museum/gallery exhibitions officer,31093.95,Retail,No,High,8/12/2023,8/29/2024,US,NRI,ZA,78 Market Road,Toronto,134482,RM7362
CUST00284,Bianca,Gates,Jean,Bianca Jean Gates,Other,3/14/1990,Divorced,93756289002,93757399113,bianca.gates@example.com,"04439 Solomon Land Suite 107, Port Marcus, MO 90528",Port Justin,Utah,90528,Retired,Music therapist,23628.83,Retail,No,Medium,6/14/2023,12/19/2024,GB,Resident,IN,,,,RM7694
CUST00285,Michael,Fitzgerald,Ali,Michael Ali Fitzgerald,Male,10/19/1966,Single,97535408386,97535519397,michael.fitzgerald@example.com,"900 Wagner Light Suite 652, New Harryburgh, NM 44957",North Angelaton,Michigan,44957,Self-employed,Consulting civil engineer,55004.88,Corporate,Yes,Low,11/12/2024,12/27/2024,KE,NRI,US,9 Green Park,Mumbai,268047,RM8715
CUST00286,Ann,Page,Ali,Ann Ali Page,Female,10/28/1978,Married,99717751701,99717751711,ann.page@example.com,"564 Austin Trace Suite 856, West Jillian, WV 20327",West Darryl,Arizona,20327,Retired,Printmaker,14301.23,Retail,Yes,Medium,3/7/2024,11/17/2024,IN,Resident,ZA,,,,RM4610
CUST00287,Amy,Hernandez,Grace,Amy Grace Hernandez,Other,1/2/1965,Divorced,80199488375,81199599375,amy.hernandez@example.com,"0758 Ellis Creek, North Michael, LA 24179",North Thomas,Hawaii,24179,Employed,Rural practice surveyor,20103.95,SME,Yes,High,10/10/2024,10/26/2024,GB,Non-Resident,DE,22 Rosewood Lane,Berlin,534517,RM7977
CUST00288,Samantha,Elliott,Kumar,Samantha Kumar Elliott,Female,6/28/1994,Married,98997571130,99997571131,samantha.elliott@example.com,"1371 Johnson Springs, South Nathanielville, MD 20656",New Whitney,Alabama,20656,Unemployed,Homemaker,9622.64,Retail,No,Low,1/23/2023,3/26/2023,DE,Non-Resident,AU,78 Market Road,Nairobi,847027,RM7821
CUST00289,Sandra,Keller,Grace,Sandra Grace Keller,Other,4/5/1980,Divorced,95102726149,95113737159,sandra.keller@example.com,"9230 Morris Centers Apt. 896, South Jonathanbury, MO 12191",Brooketown,Michigan,12191,Self-employed,"Engineer, manufacturing",100773.82,SME,Yes,Low,1/16/2023,11/8/2024,FR,Resident,KE,,,,RM8360
CUST00290,Carla,Chan,Grace,Carla Grace Chan,Female,10/2/1968,Single,97351609177,97351719177,carla.chan@example.com,"925 Marilyn Passage Apt. 776, Adamschester, WV 55883",North Kenneth,Nevada,55883,Self-employed,Visual merchandiser,60479.05,SME,No,High,9/21/2024,12/1/2024,IN,Resident,IN,,,,RM2437
CUST00291,Cody,Mccoy,Anne,Cody Anne Mccoy,Male,9/9/1955,Divorced,80869782922,81979793933,cody.mccoy@example.com,"8814 Kim Unions, Evansberg, ME 33092",New Matthewmouth,Utah,33092,Retired,Hotel manager,24261.23,Retail,No,High,2/11/2024,7/26/2024,DE,NRI,IN,123 Main Street,New York,523243,RM4748
CUST00292,Laura,Arnold,Anne,Laura Anne Arnold,Other,6/6/1952,Married,96934654722,97935755733,laura.arnold@example.com,"4918 Daniel Shore Suite 226, North Robertport, OR 95409",New Rogerville,New Jersey,95409,Unemployed,Unemployed,4444,Retail,No,Low,12/20/2023,10/9/2024,KE,NRI,GB,78 Market Road,Cape Town,691214,RM1747
CUST00293,Loretta,Baker,James,Loretta James Baker,Other,2/6/1962,Divorced,98333945228,99333955339,loretta.baker@example.com,"8006 Alexander Shoal, Stevensfurt, TN 98050",East Christian,Rhode Island,98050,Unemployed,Immunologist,13810.38,Retail,Yes,Low,4/12/2024,10/18/2024,FR,Resident,ZA,,,,RM3183
CUST00294,Lisa,Dickson,James,Lisa James Dickson,Female,11/28/1973,Divorced,97996846081,97997957191,lisa.dickson@example.com,"30372 Ryan Road, North Kevin, FL 62627",Ballardland,Florida,62627,Retired,Commercial horticulturist,15907.63,Retail,Yes,Low,11/24/2023,12/10/2023,IN,NRI,IN,22 Rosewood Lane,Lagos,853128,RM8315
CUST00295,Christopher,Hernandez,Ahmed,Christopher Ahmed Hernandez,Male,3/5/1997,Divorced,80342442043,81353553153,christopher.hernandez@example.com,"9605 Curtis Vista, Pettyfort, OR 78598",Maynardfort,Alaska,78598,Employed,Horticultural therapist,18745.81,Retail,No,Low,7/21/2024,11/5/2024,AU,Resident,DE,,,,RM3127
CUST00296,Amanda,Ross,Anne,Amanda Anne Ross,Female,4/18/1984,Single,99838638406,99939739517,amanda.ross@example.com,"146 Wilson Road Suite 760, West Jessica, MI 57925",Hallton,North Dakota,57925,Retired,English as a foreign language teacher,19254.82,Retail,No,Low,6/30/2023,7/28/2024,FR,Non-Resident,AU,9 Green Park,Toronto,949775,RM5467
CUST00297,Laurie,Cohen,Lee,Laurie Lee Cohen,Other,5/3/1990,Single,80439735989,81539735999,laurie.cohen@example.com,"572 Justin Summit Apt. 722, East Catherine, WY 55024",Andersonport,Washington,55024,Self-employed,Farm manager,45381.31,SME,No,Medium,1/19/2024,5/15/2024,KE,NRI,DE,123 Main Street,Toronto,725865,RM4759
CUST00298,Christine,Williams,Grace,Christine Grace Williams,Female,8/6/1950,Single,90228160648,91339171759,christine.williams@example.com,"56193 Anna Oval, Victoriastad, AZ 73511",Nicolestad,Utah,73511,Self-employed,"Scientist, biomedical",63924.13,SME,Yes,Medium,7/27/2023,11/21/2023,ZA,Resident,ZA,,,,RM4272
CUST00299,Lindsey,Garcia,Lee,Lindsey Lee Garcia,Other,10/17/1952,Married,80572025909,81573135919,lindsey.garcia@example.com,"081 Crystal Ways, West Eric, VT 58371",Lloydville,Connecticut,58371,Retired,Research scientist (physical sciences),18655.56,Retail,No,Low,8/14/2024,11/20/2024,NG,Non-Resident,DE,45 Hilltop Ave,Mumbai,444670,RM3330
CUST00300,Nicholas,Garcia,Ahmed,Nicholas Ahmed Garcia,Male,5/25/1993,Divorced,95832818268,95933919379,nicholas.garcia@example.com,"37548 Christopher Landing Suite 532, Cobbberg, NE 54687",Matthewberg,Delaware,54687,Retired,Proofreader,14467.37,Retail,Yes,High,12/14/2024,12/23/2024,US,Resident,ZA,,,,RM3703
CUST00301,Tiffany,Black,Kumar,Tiffany Kumar Black,Female,10/15/1995,Single,93555439878,93555539979,tiffany.black@example.com,"55626 Phillip Camp, New Brian, VT 87055",Sherrymouth,Georgia,87055,Employed,Personnel officer,55733.6,Retail,No,Medium,11/11/2024,12/9/2024,FR,Non-Resident,KE,9 Green Park,Cape Town,715150,RM4182
CUST00302,Jennifer,Becker,Kumar,Jennifer Kumar Becker,Female,1/14/1987,Single,99930561648,99931571759,jennifer.becker@example.com,"673 Terry Valleys, Roweport, AZ 70943",Jennifermouth,Minnesota,70943,Employed,Computer games developer,30592.18,Retail,No,High,9/17/2023,7/15/2024,KE,Non-Resident,AU,78 Market Road,Berlin,472270,RM2398
CUST00303,Kelly,Fernandez,Jean,Kelly Jean Fernandez,Other,11/28/1963,Divorced,97704358112,97715359113,kelly.fernandez@example.com,"89434 Benitez Creek, Port Nathanhaven, DE 06757",New Andreahaven,Michigan,6757,Employed,Company secretary,24263.38,Retail,Yes,Low,8/10/2024,12/14/2024,KE,Resident,NG,,,,RM9485
CUST00304,Jerry,Armstrong,Jean,Jerry Jean Armstrong,Male,9/19/1949,Divorced,93613861207,93713971317,jerry.armstrong@example.com,"4492 Stone Gateway, West Zacharyborough, WI 47853",Morganbury,West Virginia,47853,Employed,Data processing manager,24531.41,Retail,Yes,Low,12/19/2023,1/26/2024,NG,Resident,CA,,,,RM3508
CUST00305,Michael,Poole,Marie,Michael Marie Poole,Male,12/9/1954,Single,70481934667,71591935777,michael.poole@example.com,"869 Wiggins Prairie Suite 677, Colonberg, DC 64040",North Rogerberg,New Mexico,64040,Retired,"Conservation officer, nature",18725.11,Retail,No,Medium,7/6/2024,10/2/2024,US,Resident,FR,,,,RM9974
CUST00306,Walter,Palmer,Grace,Walter Grace Palmer,Male,5/15/1985,Married,90809190158,91919191159,walter.palmer@example.com,"96115 Williams Drives Apt. 545, Kellytown, FL 19131",Lake Jasonfort,Arizona,19131,Unemployed,Unemployed,4511.98,Retail,No,Low,8/31/2024,12/23/2024,FR,NRI,CA,78 Market Road,Sydney,498695,RM4491
CUST00307,Amber,Shannon,Lee,Amber Lee Shannon,Other,8/26/1968,Single,94766072832,95777173933,amber.shannon@example.com,"06794 Mccullough Tunnel Suite 792, New Dana, NV 87954",East Lori,New York,87954,Unemployed,Unemployed,2222,Retail,Yes,Low,12/15/2023,2/10/2024,GB,Resident,NG,,,,RM9164
CUST00308,Ann,Weber,Ahmed,Ann Ahmed Weber,Female,10/19/1991,Divorced,95088210099,95199311199,ann.weber@example.com,"412 Ashley Underpass Suite 818, East Stephanieside, WV 07431",Hughesfurt,Michigan,7431,Employed,Energy engineer,9266.1,Retail,No,High,3/18/2024,10/6/2024,NG,Non-Resident,KE,78 Market Road,Cape Town,967101,RM2904
CUST00309,Paul,Shaw,Singh,Paul Singh Shaw,Male,8/19/1950,Divorced,95368222394,95379333395,paul.shaw@example.com,"971 Morales Cape, Atkinstown, NE 24160",Lake Sharonburgh,Alaska,24160,Employed,"Secretary, company",28501.22,Retail,Yes,Medium,11/19/2023,12/7/2023,GB,Non-Resident,CA,22 Rosewood Lane,Sydney,475051,RM5285
CUST00310,Emily,Scott,Singh,Emily Singh Scott,Other,3/1/1957,Divorced,80878141413,81979151513,emily.scott@example.com,"6209 White Station, West Petermouth, MT 42996",New Garyberg,Idaho,42996,Retired,Community arts worker,22638.82,Retail,No,Low,7/20/2023,5/6/2024,NG,NRI,FR,78 Market Road,Sydney,736734,RM6214
CUST00311,Amber,Allen,Marie,Amber Marie Allen,Female,12/27/1989,Single,93149135775,93159135775,amber.allen@example.com,"USNV Brown, FPO AA 72999",South William,North Carolina,72999,Unemployed,Homemaker,12807.04,Retail,Yes,Low,11/13/2023,1/2/2024,NG,Resident,IN,,,,RM4778
CUST00312,Alyssa,Schultz,Jean,Alyssa Jean Schultz,Other,8/18/1950,Divorced,95562053364,95573153375,alyssa.schultz@example.com,"9671 Krista Divide, Amberburgh, IA 70956",Angelashire,Utah,70956,Self-employed,Architectural technologist,75431.1,SME,No,Low,11/26/2023,11/10/2024,NG,Resident,US,,,,RM7284
CUST00313,April,Marshall,James,April James Marshall,Female,8/9/1991,Married,97547812914,97557913915,april.marshall@example.com,"USCGC Nelson, FPO AA 89629",Deniseburgh,Alabama,89629,Self-employed,"Engineer, petroleum",51974.92,SME,No,Medium,10/23/2023,7/21/2024,DE,Non-Resident,FR,22 Rosewood Lane,Lagos,273428,RM6978
CUST00314,Lauren,Dixon,James,Lauren James Dixon,Other,6/16/1952,Divorced,90108099693,91119199793,lauren.dixon@example.com,"84639 Henson Junctions, Tiffanymouth, IA 87306",Lake Amanda,California,87306,Unemployed,Unemployed,3333,Retail,No,Low,9/7/2023,5/29/2024,NG,Non-Resident,KE,78 Market Road,Berlin,412678,RM8928
CUST00315,Julia,Greene,Ahmed,Julia Ahmed Greene,Other,6/11/1950,Single,95639427881,95739537991,julia.greene@example.com,"268 Farmer Plain, Port Nancyland, AK 88530",Lake Sandra,Rhode Island,88530,Unemployed,Unemployed,2222,Retail,Yes,Medium,12/12/2023,8/29/2024,NG,NRI,AU,78 Market Road,Sydney,206216,RM3273
CUST00316,Heather,Hess,Jean,Heather Jean Hess,Other,4/13/1990,Single,99282722992,99393733993,heather.hess@example.com,"0304 Lee Via, Lindseybury, NM 48080",Paultown,Delaware,48080,Unemployed,Unemployed,2222,Retail,Yes,High,1/29/2023,9/4/2023,DE,Non-Resident,NG,9 Green Park,Toronto,714835,RM3330
CUST00317,Tanner,Mann,Grace,Tanner Grace Mann,Male,8/4/1963,Married,93145303856,93155313957,tanner.mann@example.com,"83999 Cameron Crossroad Apt. 249, New Jessica, ID 89365",East Traceyfurt,Delaware,89365,Retired,Site engineer,18195.17,Retail,Yes,Medium,1/18/2023,7/9/2024,GB,Non-Resident,NG,78 Market Road,Cape Town,596194,RM3703
CUST00318,Lucas,Becker,Marie,Lucas Marie Becker,Male,4/2/1980,Divorced,75184498926,75195599937,lucas.becker@example.com,"1877 Holmes Cape Apt. 046, Stewartfurt, MA 11223",South Danielleton,Massachusetts,11223,Unemployed,Unemployed,3477.99,Retail,Yes,Low,11/14/2024,12/11/2024,DE,Non-Resident,NG,78 Market Road,Nairobi,149007,RM4182
CUST00319,Wanda,Perez,Ahmed,Wanda Ahmed Perez,Other,4/14/1996,Married,76386557790,77397557791,wanda.perez@example.com,"107 Morton Ramp, Marybury, NJ 31743",Rosariobury,Illinois,31743,Self-employed,"Lecturer, further education",61862.03,SME,No,Low,9/22/2023,11/3/2023,KE,Resident,CA,,,,RM2398
CUST00320,Joseph,Young,Ali,Joseph Ali Young,Male,4/29/1954,Single,90843222591,91953333591,joseph.young@example.com,"65120 Brown Ridge, Joneston, AR 39156",Duranmouth,Pennsylvania,39156,Retired,Operational investment banker,18452.27,Retail,No,Low,10/22/2024,11/28/2024,ZA,NRI,GB,45 Hilltop Ave,Nairobi,120933,RM9485
CUST00321,Anne,Walton,Kumar,Anne Kumar Walton,Other,3/24/1965,Single,77773926030,77773937131,anne.walton@example.com,"8593 Curtis Ranch, New Kristineborough, OK 17013",South Patrickchester,South Carolina,17013,Self-employed,Furniture conservator/restorer,16604.42,Corporate,Yes,High,5/10/2024,11/23/2024,US,NRI,NG,123 Main Street,Paris,250441,RM3508
CUST00322,Heather,Olson,Jean,Heather Jean Olson,Other,8/12/1991,Divorced,80920242869,81931353979,heather.olson@example.com,"549 Dylan Inlet Suite 450, North John, OH 07658",Lopezberg,Arizona,7658,Employed,"Engineer, building services",47646.87,Retail,No,Low,11/24/2023,8/17/2024,KE,Resident,KE,,,,RM9974
CUST00323,William,Davidson,Ali,William Ali Davidson,Male,1/22/1963,Single,77977236929,77977337939,william.davidson@example.com,"Unit 9599 Box 5946, DPO AA 21771",West Jaimefort,Vermont,21771,Unemployed,Unemployed,3947.3,Retail,Yes,Low,3/23/2023,3/9/2024,US,NRI,ZA,45 Hilltop Ave,Paris,807964,RM4491
CUST00324,Kathleen,Mora,Lee,Kathleen Lee Mora,Other,10/30/1992,Divorced,75799136621,75799137731,kathleen.mora@example.com,"636 Margaret Avenue Suite 015, New Dariusport, ID 83251",Lake Jerry,South Carolina,83251,Self-employed,Armed forces logistics/support/administrative officer,14937.86,Corporate,No,Low,3/30/2024,8/16/2024,FR,Non-Resident,KE,123 Main Street,Lagos,994904,RM9164
CUST00325,William,Gonzalez,Marie,William Marie Gonzalez,Male,9/11/1968,Divorced,90279908811,91379919911,william.gonzalez@example.com,"30241 Marie Dam, Penaville, IL 40487",East Nicole,Washington,40487,Self-employed,Merchant navy officer,8361.41,SME,Yes,High,12/21/2023,3/23/2024,KE,NRI,AU,45 Hilltop Ave,New York,724040,RM2904
CUST00326,Rhonda,Guerrero,Ahmed,Rhonda Ahmed Guerrero,Other,3/21/1985,Divorced,76865086376,77975197377,rhonda.guerrero@example.com,"38655 Rowland Gardens, Port Christinaborough, ND 39060",Johnsland,Delaware,39060,Employed,Land,46964.56,SME,No,Low,9/5/2024,10/3/2024,GB,Resident,ZA,,,,RM5285
CUST00327,David,Soto,Anne,David Anne Soto,Male,6/3/1968,Married,77314986430,77315997531,david.soto@example.com,"9128 Potter Rue, Victormouth, MD 93888",Port William,Pennsylvania,93888,Employed,Radiation protection practitioner,29623.65,SME,Yes,Medium,10/18/2023,11/29/2024,DE,Non-Resident,AU,78 Market Road,Lagos,819475,RM6214
CUST00328,Michelle,Simpson,Singh,Michelle Singh Simpson,Female,8/16/1967,Divorced,73565126944,73575137955,michelle.simpson@example.com,"3634 Oneal Ports, Port Neil, CO 18107",Littleshire,Tennessee,18107,Retired,Hotel manager,25516.51,Retail,No,Low,8/6/2024,8/22/2024,IN,Non-Resident,NG,9 Green Park,London,356207,RM4778
CUST00329,Jill,Bell,Grace,Jill Grace Bell,Other,2/6/1989,Married,76368872588,77379973599,jill.bell@example.com,"7546 Hayden Fort Suite 151, Meganhaven, SD 10745",South Williammouth,Nevada,10745,Unemployed,Unemployed,4444,Retail,No,Low,9/2/2024,10/25/2024,IN,NRI,US,123 Main Street,Berlin,363597,RM7284
CUST00330,Annette,Jones,Anne,Annette Anne Jones,Other,12/20/1951,Married,76213721386,77313731397,annette.jones@example.com,"92840 Campbell Key Suite 690, Valdezberg, MO 30330",West James,Michigan,30330,Employed,Public relations account executive,36722.57,Retail,Yes,High,6/26/2023,12/6/2023,FR,Resident,KE,,,,RM6978
CUST00331,Cynthia,Matthews,Lee,Cynthia Lee Matthews,Female,12/20/1986,Divorced,80127961143,81137971153,cynthia.matthews@example.com,"6377 Nicholas Ports, West Sherry, NM 86857",Sharpmouth,Michigan,86857,Employed,"Librarian, academic",30184.34,Retail,Yes,Low,10/10/2024,11/13/2024,DE,Non-Resident,ZA,45 Hilltop Ave,London,804158,RM8928
CUST00332,Courtney,Simmons,Marie,Courtney Marie Simmons,Other,7/30/2000,Married,76984902770,77995913771,courtney.simmons@example.com,"25999 Baird Ford, Brownfurt, NJ 14740",Farmerside,Maryland,14740,Unemployed,Production engineer,11042.75,Retail,Yes,Low,9/13/2023,11/28/2024,NG,Non-Resident,DE,78 Market Road,Nairobi,706542,RM3273
CUST00333,Mark,Torres,James,Mark James Torres,Male,1/10/1961,Divorced,78839205302,79939315313,mark.torres@example.com,"16433 Keller Cliff, Brownhaven, GA 43331",Lake Angelaton,Vermont,43331,Unemployed,Unemployed,5111.22,Retail,No,Medium,10/29/2024,12/7/2024,IN,Resident,DE,,,,RM9625
CUST00334,Brooke,Rodriguez,Marie,Brooke Marie Rodriguez,Female,11/13/1985,Divorced,76693801184,77793911195,brooke.rodriguez@example.com,"6729 Matthews Parkway, Hilltown, NV 08885",Mendozaland,Missouri,8885,Unemployed,Homemaker,11655.59,Retail,No,Medium,10/2/2024,11/9/2024,CA,Non-Resident,ZA,9 Green Park,Mumbai,888537,RM5202
CUST00335,Rhonda,Fox,Ali,Rhonda Ali Fox,Female,2/6/1988,Single,79376904268,79377915379,rhonda.fox@example.com,"4692 Wright River Suite 762, South Hollyton, GA 36385",Stevensshire,Arizona,36385,Employed,Soil scientist,25308.52,Retail,No,Low,11/16/2024,12/16/2024,ZA,Non-Resident,AU,123 Main Street,New York,649055,RM9925
CUST00336,Dorothy,Hendricks,Lee,Dorothy Lee Hendricks,Female,11/11/1996,Single,78489476973,79599577973,dorothy.hendricks@example.com,"18567 Johnny Parkways Apt. 701, Jamesfurt, ID 52493",South Robert,Wisconsin,52493,Retired,Fitness centre manager,22634.69,Retail,No,High,1/30/2023,2/7/2023,KE,Resident,IN,,,,RM3713
CUST00337,Ashley,Stark,Singh,Ashley Singh Stark,Other,8/16/1971,Single,77141633565,77151733575,ashley.stark@example.com,"74220 Gregory Crossing Suite 210, Ericstad, IL 94140",Washingtonland,Colorado,94140,Employed,Site engineer,32560.3,Retail,No,Medium,1/27/2023,12/20/2024,NG,Resident,KE,,,,RM5635
CUST00338,Daniel,Horton,Jean,Daniel Jean Horton,Male,7/23/1992,Married,90651827553,91751937553,daniel.horton@example.com,"35331 Robert Bridge Suite 313, Port Maryburgh, GA 06269",South Hannahmouth,Arkansas,6269,Unemployed,Unemployed,2948.07,Retail,Yes,Low,11/19/2023,12/21/2024,IN,Resident,CA,,,,RM9934
CUST00339,Robyn,Morris,Ahmed,Robyn Ahmed Morris,Other,1/6/1992,Divorced,73733343333,73733353333,robyn.morris@example.com,"USS Hall, FPO AE 47238",New Jamie,Ohio,47238,Unemployed,Unemployed,3333,Retail,Yes,Low,9/9/2023,1/21/2024,ZA,Non-Resident,ZA,45 Hilltop Ave,Nairobi,413993,RM7482
CUST00340,James,Stewart,Ahmed,James Ahmed Stewart,Male,11/6/1975,Single,90790807595,91791917595,james.stewart@example.com,"13649 Bird Cove Apt. 419, Tinafurt, WI 91428",South Jeffrey,Texas,91428,Unemployed,Unemployed,2419.78,Retail,No,Medium,4/14/2023,12/27/2023,KE,Non-Resident,CA,45 Hilltop Ave,Sydney,931746,RM7488
CUST00341,Mark,Henson,Marie,Mark Marie Henson,Male,1/1/1971,Divorced,74639208678,75739319779,mark.henson@example.com,"903 Christina Crossing, Joelchester, IA 81734",Jonestown,Rhode Island,81734,Unemployed,Unemployed,2955.96,Retail,No,Medium,3/3/2023,4/18/2023,DE,Non-Resident,CA,9 Green Park,Mumbai,777781,RM3946
CUST00342,Jade,Phillips,Grace,Jade Grace Phillips,Other,9/7/1959,Single,77187500369,77197511379,jade.phillips@example.com,"524 Schneider Trace Apt. 864, East Melaniemouth, IA 27477",Harriston,Kansas,27477,Unemployed,Unemployed,2222,Retail,No,Low,2/23/2024,3/15/2024,ZA,NRI,GB,9 Green Park,Nairobi,926230,RM7362
CUST00343,Rebecca,Horton,Anne,Rebecca Anne Horton,Other,7/1/1964,Married,70843479552,71953579553,rebecca.horton@example.com,"30232 Glenn Plaza Apt. 381, Hardyport, VA 26392",Boydburgh,New Hampshire,26392,Retired,"Editor, commissioning",12379.92,Retail,Yes,Low,7/10/2023,6/3/2024,AU,Non-Resident,US,45 Hilltop Ave,Nairobi,257843,RM7694
CUST00344,Lisa,Turner,Singh,Lisa Singh Turner,Female,8/3/1988,Divorced,75564729293,75575739393,lisa.turner@example.com,"6277 Wagner Street Suite 270, Simmonsland, ME 78512",Faulknerborough,Louisiana,78512,Unemployed,Homemaker,7604.68,Retail,Yes,Medium,2/11/2024,7/5/2024,KE,NRI,ZA,45 Hilltop Ave,Cape Town,191021,RM8715
